"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.537898046E2,-9.913780689E-1,1.078287125E0,7.577333450E-1
3.537978317E2,-1.094260216E0,1.110179424E0,1.279734612E0
3.538058264E2,-1.173763752E0,1.144590855E0,1.672217846E0
3.538138219E2,-8.417501450E-1,1.112947941E0,2.131334305E0
3.538218176E2,-7.053400874E-1,1.162793636E0,2.574531555E0
3.538298126E2,-5.445045829E-1,1.259650230E0,3.012436390E0
3.538378107E2,-5.609291792E-1,1.476864815E0,3.350136757E0
3.538458034E2,-4.969726205E-1,1.704208374E0,3.661742210E0
3.538538289E2,-3.984250426E-1,1.852334976E0,3.768153191E0
3.538618246E2,-2.381204963E-1,1.937172413E0,3.562464237E0
3.538698216E2,7.356053591E-2,1.814278603E0,3.270581245E0
3.538778157E2,6.110792756E-1,1.510179043E0,2.988282681E0
3.538858129E2,8.282017708E-1,1.251073837E0,2.839170456E0
3.538938074E2,8.942266703E-1,1.026030064E0,2.934889317E0
3.539018042E2,9.761748910E-1,8.486495018E-1,3.101597309E0
3.539098302E2,1.136425853E0,6.695523262E-1,3.127607346E0
3.539178249E2,1.159587622E0,4.871764183E-1,3.064698696E0
3.539258197E2,1.096972585E0,1.933832169E-1,2.958680153E0
3.539338160E2,1.037284851E0,-7.281637192E-2,3.097016811E0
3.539418135E2,9.720500708E-1,-3.683786392E-1,3.534520626E0
3.539498098E2,1.064384103E0,-6.139817238E-1,3.804211140E0
3.539578052E2,1.528631330E0,-1.063110828E0,4.006035328E0
3.539658298E2,2.043091297E0,-1.432841778E0,4.117378235E0
3.539738261E2,2.401334763E0,-1.763446808E0,3.818481922E0
3.539818211E2,2.618566036E0,-1.916809559E0,3.431819439E0
3.539898157E2,2.718563795E0,-2.038166523E0,2.790584564E0
3.539978111E2,2.606844664E0,-2.043359280E0,2.230689526E0
3.540058083E2,2.325773716E0,-1.898573399E0,1.745056629E0
3.540138338E2,1.989845991E0,-1.779582500E0,1.389485359E0
3.540218307E2,1.468972206E0,-1.566655636E0,7.892055511E-1
3.540298255E2,1.024101734E0,-1.373993397E0,2.076344490E-1
3.540378209E2,6.351465583E-1,-1.251245499E0,-5.917115211E-1
3.540458159E2,3.762552440E-1,-1.332812309E0,-1.200140476E0
3.540538134E2,6.893500686E-2,-1.537697315E0,-1.583413124E0
3.540618085E2,-2.063635141E-1,-1.715266228E0,-1.765819073E0
3.540698340E2,-5.534234643E-1,-1.881752968E0,-1.899531364E0
3.540778307E2,-8.131603599E-1,-1.983536720E0,-1.954187870E0
3.540858246E2,-1.051275969E0,-2.074531555E0,-1.952274323E0
3.540938197E2,-1.155406833E0,-2.189333916E0,-1.978650570E0
3.541018160E2,-1.251532674E0,-2.267642975E0,-1.782293797E0
3.541098116E2,-1.270978212E0,-2.277862549E0,-1.557534695E0
3.541178058E2,-1.182309866E0,-2.310653687E0,-1.099185467E0
3.541258335E2,-1.090440631E0,-2.309001923E0,-7.856264114E-1
3.541338280E2,-1.035988927E0,-2.260492325E0,-6.463723183E-1
3.541418239E2,-1.013125777E0,-2.173525810E0,-7.642235756E-1
3.541498218E2,-9.607840180E-1,-2.097185612E0,-1.123370647E0
3.541578159E2,-9.037869573E-1,-2.034574986E0,-1.562385082E0
3.541658109E2,-8.469017744E-1,-1.971380711E0,-1.996989727E0
3.541738079E2,-8.665043712E-1,-1.904513836E0,-2.254998207E0
3.541818338E2,-9.639948606E-1,-1.722346306E0,-2.294584751E0
3.541898288E2,-1.019582510E0,-1.571732044E0,-2.083531857E0
3.541978249E2,-9.204676151E-1,-1.373209476E0,-1.589021206E0
3.542058205E2,-7.045234442E-1,-1.279576302E0,-1.259425640E0
3.542138171E2,-3.265868723E-1,-1.231301785E0,-1.145232677E0
3.542218112E2,2.214431763E-3,-1.284483433E0,-1.233813286E0
3.542298054E2,2.502870262E-1,-1.357763767E0,-1.532469273E0
3.542378012E2,2.960171402E-1,-1.430633068E0,-1.846278667E0
3.542458288E2,2.323490679E-1,-1.487417221E0,-2.272166729E0
3.542538233E2,1.252788603E-1,-1.496953011E0,-2.594462395E0
3.542618214E2,-8.129656315E-2,-1.413053036E0,-2.868597984E0
3.542698137E2,-1.815622449E-1,-1.269439697E0,-3.086655617E0
3.542778112E2,-3.430365026E-1,-1.056527138E0,-3.233894348E0
3.542858048E2,-4.935840666E-1,-8.162207603E-1,-3.152916908E0
3.542938318E2,-5.029005408E-1,-5.237488747E-1,-2.657807827E0
3.543018266E2,-3.267206848E-1,-3.539137840E-1,-2.227559090E0
3.543098238E2,2.839264274E-2,-3.214540482E-1,-1.814472675E0
3.543178187E2,2.641440332E-1,-2.674870491E-1,-1.575335979E0
3.543258147E2,4.980213642E-1,-2.554254532E-1,-1.456701279E0
3.543338097E2,6.108071804E-1,-2.502355576E-1,-1.443747520E0
3.543418063E2,6.583711505E-1,-2.421088219E-1,-1.462736607E0
3.543498328E2,5.935915112E-1,-1.569948196E-1,-1.525823116E0
3.543578264E2,4.799495935E-1,5.770206451E-3,-1.700541496E0
3.543658251E2,4.025287628E-1,1.686034203E-1,-2.045559883E0
3.543738174E2,3.735778928E-1,2.740521431E-1,-2.524363995E0
3.543818149E2,3.141031861E-1,3.670296669E-1,-2.732932091E0
3.543898107E2,1.541303396E-1,5.155644417E-1,-2.743369579E0
3.543978042E2,5.057883263E-2,6.239128113E-1,-2.600285053E0
3.544058327E2,-1.289292276E-1,7.700719833E-1,-2.240250111E0
3.544138291E2,-2.456826568E-1,8.987641335E-1,-1.720144272E0
3.544218238E2,-1.463103890E-1,8.417973518E-1,-1.217097759E0
3.544298208E2,1.108992994E-1,7.086296082E-1,-9.746065140E-1
3.544378140E2,3.774716258E-1,3.666038513E-1,-8.791756630E-1
3.544458106E2,5.757737756E-1,7.160711288E-2,-8.288564682E-1
3.544538063E2,6.232509613E-1,-2.843608856E-1,-5.978984833E-1
3.544618327E2,5.391962528E-1,-5.894813538E-1,-2.323389053E-1
3.544698266E2,3.032843769E-1,-9.962122440E-1,3.289546967E-1
3.544778216E2,-1.554947793E-1,-9.768426418E-1,9.756402969E-1
3.544858189E2,-1.040125012E0,-4.753956795E-1,2.016089439E0
3.544938140E2,-1.625282407E0,-6.560325623E-2,2.753015518E0
3.545018087E2,-1.983388066E0,2.514877319E-1,3.424958229E0
3.545098053E2,-1.883161545E0,3.459973335E-1,3.857079506E0
3.545178299E2,-1.475260973E0,1.868414879E-1,5.260293007E0
3.545258279E2,-1.116739035E0,-6.722092628E-2,6.094645500E0
3.545338219E2,-8.882775307E-1,-4.162087440E-1,7.306118965E0
3.545418192E2,-7.279218435E-1,-6.429166794E-1,7.665448189E0
3.545498152E2,-8.921789527E-1,-6.439492702E-1,7.838183403E0
3.545578096E2,-7.766572833E-1,-7.354865074E-1,7.751344681E0
3.545658069E2,-5.491307974E-1,-8.075714111E-1,7.082907677E0
3.545738297E2,-2.599012256E-1,-8.164436817E-1,6.395827293E0
3.545818284E2,-8.814968169E-2,-1.105203867E0,5.533021927E0
3.545898225E2,-3.879329264E-1,-1.298620462E0,4.663784027E0
3.545978192E2,-3.211200535E-1,-1.783605337E0,4.495089531E0
3.546058140E2,-4.983473122E-1,-2.088559389E0,4.315799713E0
3.546138097E2,-7.030326128E-1,-2.164533377E0,3.818783760E0
3.546218062E2,-8.097829819E-1,-2.023404598E0,3.076088905E0
3.546298315E2,-9.613545537E-1,-1.588973045E0,2.264324188E0
3.546378254E2,-1.096235275E0,-1.054455280E0,1.685283661E0
3.546458219E2,-1.318765283E0,-6.119766235E-1,1.786993980E0
3.546538195E2,-1.419478893E0,-2.242722511E-1,1.281624794E0
3.546618142E2,-1.942342758E0,3.210766315E-1,1.560159683E0
3.546698108E2,-2.123197317E0,5.267643929E-1,1.724077225E0
3.546778336E2,-1.874879718E0,5.395209789E-1,1.862327576E0
3.546858324E2,-1.679174662E0,5.741350651E-1,1.692093849E0
3.546938275E2,-1.425584793E0,6.334807873E-1,1.391338348E0
3.547018216E2,-1.200531244E0,6.629629135E-1,1.041919708E0
3.547098186E2,-9.155708551E-1,6.541283131E-1,5.618829727E-1
3.547178130E2,-6.418544054E-1,5.011286736E-1,1.261425018E-1
3.547258084E2,-4.472562671E-1,2.746701241E-1,-2.378921509E-1
3.547338342E2,-1.985663474E-1,3.841996193E-2,-5.761737823E-1
3.547418309E2,-8.426034451E-2,-2.747557163E-1,-7.195329666E-1
3.547498253E2,3.600135446E-2,-5.231060982E-1,-8.643198013E-1
3.547578204E2,1.500656903E-1,-7.074794769E-1,-1.085335732E0
3.547658160E2,1.963504404E-1,-8.730227947E-1,-1.349166870E0
3.547738123E2,-2.645209432E-2,-9.206666946E-1,-1.423915863E0
3.547818096E2,-1.476916373E-1,-1.010469675E0,-1.652194500E0
3.547898059E2,-1.843079925E-1,-1.118417501E0,-1.701342583E0
3.547978290E2,-1.543851495E-1,-1.227343798E0,-1.669728756E0
3.548058259E2,9.622484446E-3,-1.340072870E0,-1.590694427E0
3.548138200E2,1.810679287E-1,-1.417354822E0,-1.597667217E0
3.548218161E2,3.198198080E-1,-1.541012406E0,-1.735860348E0
3.548298136E2,2.998280227E-1,-1.622063041E0,-1.950217724E0
3.548378071E2,1.301993132E-1,-1.628702521E0,-2.142829418E0
3.548458035E2,-8.481761813E-2,-1.595837951E0,-2.311697960E0
3.548538284E2,-3.336851597E-1,-1.523385406E0,-2.471323490E0
3.548618256E2,-4.531017244E-1,-1.455733299E0,-2.579103947E0
3.548698213E2,-4.654631913E-1,-1.402413845E0,-2.711709023E0
3.548778170E2,-4.497874975E-1,-1.310282469E0,-2.800016403E0
3.548858118E2,-3.968711495E-1,-1.207889080E0,-2.717227936E0
3.548938069E2,-3.352568150E-1,-1.104639530E0,-2.705352306E0
3.549018336E2,-1.974810362E-1,-1.066637754E0,-2.560322285E0
3.549098290E2,-4.367774725E-2,-1.035148859E0,-2.463566780E0
3.549178259E2,1.211718023E-1,-9.642591476E-1,-2.380724430E0
3.549258206E2,2.061901391E-1,-8.542685509E-1,-2.361829281E0
3.549338163E2,3.129996061E-1,-7.433760166E-1,-2.588826180E0
3.549418105E2,2.533037066E-1,-5.916018486E-1,-2.623984337E0
3.549498078E2,1.712853014E-1,-3.545019627E-1,-2.822072506E0
3.549578338E2,9.508174658E-2,-1.369733810E-1,-2.946909428E0
3.549658280E2,7.590979338E-2,-5.920553207E-2,-2.922553062E0
3.549738250E2,-1.001076102E-1,2.248096466E-2,-2.661186695E0
3.549818225E2,-5.200052857E-1,8.205127716E-2,-2.042279243E0
3.549898167E2,-9.873282909E-1,1.710374355E-1,-1.556086063E0
3.549978101E2,-1.479223132E0,9.512186050E-2,-1.489539146E0
3.550058077E2,-1.422794700E0,-3.469228745E-3,-1.855495453E0
3.550138040E2,-1.012703419E0,1.381678581E-1,-2.077015877E0
3.550218298E2,-1.289469957E0,2.266631126E-1,-2.428692341E0
3.550298253E2,-1.368674874E0,1.506900787E-1,-2.247121811E0
3.550378194E2,-1.042164087E0,-2.002944946E-1,-2.075057507E0
3.550458179E2,-1.084740281E0,-5.117428303E-1,-8.105430603E-1
3.550538105E2,-2.077465773E0,-1.459524632E-1,1.014564514E0
3.550618064E2,-3.015335083E0,3.627915382E-1,2.558540344E0
3.550698021E2,-3.559437275E0,8.075885773E-1,2.792109489E0
3.550778292E2,-3.081041336E0,9.122238159E-1,3.220555305E0
3.550858258E2,-2.160857439E0,7.144787312E-1,3.034203529E0
3.550938222E2,-1.233856559E0,4.477455616E-1,2.065427780E0
3.551018138E2,-9.088716507E-1,1.884541512E-1,3.079109192E-1
3.551098113E2,2.878991961E-1,-1.955263615E-1,-1.202416420E0
3.551178077E2,8.379888535E-1,-5.465731621E-1,-1.706439495E0
3.551258320E2,6.664143801E-1,-5.688955784E-1,-1.860072613E0
3.551338271E2,-6.156477332E-2,-3.316316605E-1,-1.307180405E0
3.551418239E2,-8.434156179E-1,1.845157146E-1,-3.455543518E-2
3.551498203E2,-1.371593833E0,6.016414165E-1,9.913358688E-1
3.551578160E2,-1.839361906E0,6.717739105E-1,2.105192184E0
3.551658092E2,-1.850892544E0,4.180848598E-1,2.656613350E0
3.551738052E2,-2.158594131E0,3.080592155E-1,3.371977806E0
3.551818335E2,-2.159654140E0,2.624514103E-1,3.605926514E0
3.551898299E2,-2.153094530E0,-2.123165131E-1,4.103551865E0
3.551978225E2,-2.145286798E0,1.421177387E-1,5.208576202E0
3.552058191E2,-1.336673021E0,2.762405872E-1,4.967400551E0
3.552138160E2,-1.386527419E0,6.852412224E-1,5.878413200E0
3.552218098E2,-1.810376287E0,1.051135540E0,6.419058800E0
3.552298071E2,-1.930936933E0,1.137125015E0,6.456890106E0
3.552378332E2,-2.412920952E0,1.313555241E0,6.665795326E0
3.552458288E2,-2.600101948E0,1.127107620E0,6.624730110E0
3.552538228E2,-2.107293606E0,3.356814384E-2,6.226756096E0
3.552618202E2,-1.423155785E0,-8.918321133E-1,5.843592644E0
3.552698141E2,-7.219173908E-1,-1.794758558E0,5.672694206E0
3.552778126E2,-2.770726681E-1,-2.335806847E0,5.454717636E0
3.552858061E2,-2.566134930E-2,-2.638822317E0,4.896123886E0
3.552938319E2,1.877887249E-1,-2.703830242E0,4.164119720E0
3.553018298E2,3.433958292E-1,-2.554100990E0,3.015956879E0
3.553098230E2,5.058081746E-1,-2.303041458E0,1.926944733E0
3.553178197E2,1.131932139E0,-1.511513114E0,5.376949310E-1
3.553258150E2,2.651500702E0,-6.214511395E-1,-1.130475998E-1
3.553338129E2,3.164205790E0,6.450920105E-1,-2.452535629E-1
3.553418054E2,2.226717710E0,1.426531315E0,-4.314107895E-1
3.553498311E2,1.594366193E0,1.251289606E0,-6.493978500E-1
3.553578267E2,1.667927980E0,3.330458403E-1,8.440971375E-2
3.553658240E2,1.630303025E0,-1.045356512E0,7.885808945E-1
3.553738184E2,1.397071958E0,-1.943404078E0,1.140821457E0
3.553818150E2,1.041483164E0,-2.523445845E0,1.246574402E0
3.553898091E2,9.361245036E-1,-2.777647257E0,1.008583069E0
3.553978043E2,9.326248765E-1,-2.944196224E0,5.551080704E-1
3.554058320E2,1.218472838E0,-2.924983978E0,-6.879806519E-3
3.554138263E2,1.146195412E0,-2.538754702E0,-6.166582108E-1
3.554218233E2,2.329683065E0,-2.561045170E0,-1.445862770E0
3.554298193E2,2.939641476E0,-2.174112320E0,-1.935867786E0
3.554378140E2,2.912279844E0,-1.680339932E0,-2.320805073E0
3.554458092E2,2.555870056E0,-1.267785072E0,-2.341859818E0
3.554538057E2,2.073275805E0,-6.576035023E-1,-1.756303310E0
3.554618304E2,1.440966845E0,-4.406734705E-1,-1.615757465E0
3.554698261E2,1.235647202E0,-9.047532082E-2,-2.017359734E0
3.554778233E2,1.191296101E0,-3.047403097E-1,-3.461471081E0
3.554858187E2,1.866483450E0,-3.087950945E-1,-4.617462635E0
3.554938134E2,2.735062122E0,-5.915405750E-1,-5.909139156E0
3.555018094E2,3.081095695E0,-8.396973610E-1,-6.600292206E0
3.555098048E2,2.855709076E0,-8.471412659E-1,-5.522553444E0
3.555178312E2,1.612354994E0,-5.243779421E-1,-3.923767567E0
3.555258273E2,-1.537014246E-1,1.436467171E-1,-2.354174614E0
3.555338227E2,-1.025218129E0,4.654242992E-1,-1.611935139E0
3.555418175E2,-7.943465710E-1,2.392175198E-1,-1.016579628E0
3.555498141E2,2.088987827E-2,-2.199703455E-1,-1.332880974E0
3.555578082E2,5.405610800E-1,-5.983177423E-1,-2.094296932E0
3.555658048E2,4.319843054E-1,-7.283693552E-1,-2.715405941E0
3.555738335E2,1.706755161E-1,-7.992072105E-1,-3.149206638E0
3.555818269E2,6.487727165E-2,-8.885678053E-1,-3.272391319E0
3.555898239E2,1.040648818E-1,-1.256200552E0,-2.894645214E0
3.555978181E2,-1.506000757E-2,-1.618573189E0,-2.292256832E0
3.556058121E2,-3.441637754E-1,-1.909745216E0,-1.208088875E0
3.556138097E2,-8.552842736E-1,-1.944256663E0,-3.716430664E-1
3.556218048E2,-1.243877411E0,-1.931622744E0,4.323978424E-1
3.556298309E2,-1.598599195E0,-1.866032958E0,1.087042809E0
3.556378248E2,-1.691149712E0,-1.783189297E0,1.505518913E0
3.556458204E2,-1.754069328E0,-1.707742214E0,1.706987381E0
3.556538187E2,-1.668134451E0,-1.638566494E0,1.750820160E0
3.556618134E2,-1.428497314E0,-1.567366958E0,1.582250595E0
3.556698069E2,-1.224399686E0,-1.360849857E0,1.277223587E0
3.556778032E2,-9.132277369E-1,-1.047748089E0,1.300238609E0
3.556858303E2,-7.951451540E-1,-6.785932183E-1,1.330287933E0
3.556938257E2,-7.841998339E-1,-4.378917217E-1,1.463730812E0
3.557018207E2,-8.829288483E-1,3.239214420E-3,2.059902191E0
3.557098170E2,-1.306019068E0,2.343242168E-1,2.317379951E0
3.557178116E2,-1.943764806E0,2.660577297E-1,2.128934860E0
3.557258072E2,-2.103299379E0,-1.551616192E-2,1.422465324E0
3.557338027E2,-2.641703606E0,-3.018249869E-1,7.734336853E-1
3.557418310E2,-2.869818211E0,-2.388440371E-1,6.872978210E-1
3.557498263E2,-3.020646572E0,-5.133953094E-1,-1.453817368E0
3.557578210E2,-3.344598055E0,-1.299911737E-1,-2.148545742E0
3.557658171E2,-3.265653372E0,1.202496290E-1,-2.524292946E0
3.557738133E2,-2.238592863E0,7.460756302E-1,-3.133259773E0
3.557818063E2,-1.316956043E0,9.926942587E-1,-3.830637932E0
3.557898026E2,-8.596861362E-1,1.704396009E0,-3.774609089E0
3.557978294E2,-2.029123306E-1,1.897334218E0,-2.752411366E0
3.558058254E2,3.514845371E-1,1.535688281E0,-1.831151962E0
3.558138217E2,4.984089136E-1,7.164603472E-1,-1.107810020E0
3.558218173E2,2.640678883E-1,-9.208774567E-2,-4.560012817E-1
3.558298119E2,-1.431715488E-1,-5.693167448E-1,7.052221298E-1
3.558378091E2,-3.321566582E-1,-7.005354166E-1,1.832755089E0
3.558458324E2,-4.617905617E-1,-7.591052055E-1,2.645423889E0
3.558538285E2,-4.970808029E-1,-7.772940397E-1,2.957917213E0
3.558618259E2,-6.293988228E-1,-6.579397917E-1,2.969758034E0
3.558698195E2,-6.176741123E-1,-4.607785940E-1,2.752526283E0
3.558778155E2,2.233088017E-1,-4.757181406E-1,2.521774292E0
3.558858119E2,1.409848809E0,-4.096568823E-1,1.761696815E0
3.558938063E2,1.890424490E0,2.290078402E-1,8.473987579E-1
3.559018025E2,2.742991209E0,5.528293848E-1,6.443758011E-1
3.559098296E2,2.299419165E0,1.501390576E0,4.977807999E-1
3.559178241E2,1.839583635E0,1.949303746E0,4.058656693E-1
3.559258219E2,1.338179231E0,1.747856617E0,7.849521637E-1
3.559338170E2,4.942808151E-1,1.166326165E0,1.371129990E0
3.559418140E2,-3.752226830E-1,3.476928473E-1,2.902019501E0
3.559498078E2,-1.452379465E0,4.151797295E-2,4.246752739E0
3.559578330E2,-2.603439808E0,-4.931458235E-1,4.361535072E0
3.559658293E2,-2.910305977E0,-1.075552464E0,3.631216049E0
3.559738235E2,-2.838671923E0,-1.195493340E0,3.073143005E0
3.559818201E2,-2.811492920E0,-1.024011612E0,2.138083458E0
3.559898176E2,-2.607010126E0,-6.984622478E-1,1.108065605E0
3.559978118E2,-2.364271164E0,-4.580653906E-1,6.582241058E-1
3.560058062E2,-2.248821020E0,-2.809363604E-1,7.385711670E-1
3.560138016E2,-2.180695534E0,-4.173649549E-1,1.388966560E0
3.560218306E2,-1.841428757E0,-8.367426991E-1,2.178847313E0
3.560298229E2,-1.451133490E0,-1.252809644E0,2.556191444E0
3.560378204E2,-1.068081379E0,-1.614950061E0,2.784232140E0
3.560458148E2,-9.045839310E-1,-1.859427691E0,2.723819733E0
3.560538117E2,-8.157477379E-1,-2.080759287E0,2.204130173E0
3.560618080E2,-8.275849819E-1,-2.271609545E0,1.564163208E0
3.560698034E2,-7.555689812E-1,-2.248996019E0,8.394193649E-1
3.560778293E2,-8.732924461E-1,-2.512987614E0,9.195423126E-2
3.560858247E2,-8.391568661E-1,-2.272101402E0,-6.401901245E-1
3.560938197E2,-8.081042767E-1,-2.062811613E0,-1.373718739E0
3.561018148E2,-7.933773994E-1,-1.849382758E0,-2.008405209E0
3.561098115E2,-7.983191013E-1,-1.660942316E0,-2.277835369E0
3.561178074E2,-6.342675686E-1,-1.665558338E0,-2.450395584E0
3.561258312E2,-5.564236641E-1,-1.630560756E0,-2.530686378E0
3.561338290E2,-3.747084141E-1,-1.595588207E0,-2.521988869E0
3.561418246E2,-2.506828308E-1,-1.569640279E0,-2.551761150E0
3.561498185E2,-1.193289757E-1,-1.568128109E0,-2.152771473E0
3.561578172E2,1.553187370E-1,-1.649705291E0,-1.685047626E0
3.561658115E2,3.682649136E-1,-1.701086521E0,-1.187636375E0
3.561738059E2,4.443433285E-1,-1.863205075E0,-7.548780441E-1
3.561818315E2,5.292870998E-1,-2.300756931E0,-5.618410110E-1
3.561898295E2,5.616989136E-1,-2.771902561E0,-7.226762772E-1
3.561978228E2,5.733566284E-1,-3.428181171E0,-1.234111309E0
3.562058213E2,7.546300888E-1,-4.061123371E0,-2.032525063E0
3.562138155E2,9.481599331E-1,-3.986425161E0,-2.842121124E0
3.562218114E2,8.406984806E-1,-3.544870377E0,-3.123362541E0
3.562298062E2,6.712646484E-1,-2.759805202E0,-3.235675335E0
3.562378342E2,2.502248287E-1,-1.792405844E0,-3.022083282E0
3.562458280E2,-4.813504219E-2,-8.749629259E-1,-2.761882782E0
3.562538225E2,1.759955883E-1,-4.728629589E-1,-2.600942135E0
3.562618191E2,7.663915157E-1,-4.188506603E-1,-2.769730568E0
3.562698155E2,1.207398415E0,-5.698246956E-1,-3.050617695E0
3.562778101E2,1.677975535E0,-6.913824081E-1,-3.129620075E0
3.562858061E2,1.735899448E0,-8.620939255E-1,-3.092553139E0
3.562938031E2,1.632463217E0,-9.072074294E-1,-3.032154560E0
3.563018277E2,1.155195236E0,-7.055640221E-1,-3.022231102E0
3.563098252E2,6.823265553E-1,-5.299201012E-1,-3.422795773E0
3.563178175E2,4.538466930E-1,-4.596976042E-1,-3.907150269E0
3.563258151E2,4.035680294E-1,-3.332077265E-1,-4.276923180E0
3.563338093E2,9.257540703E-1,-4.117701054E-1,-4.268449783E0
3.563418068E2,1.468483210E0,-5.757541656E-1,-4.450131893E0
3.563498304E2,1.500274777E0,-5.578181744E-1,-4.809787750E0
3.563578267E2,1.346675396E0,-4.165828228E-1,-4.453155041E0
3.563658215E2,1.155985236E0,-2.980248928E-1,-3.889260769E0
3.563738170E2,9.494922161E-1,-3.300452232E-2,-2.661466122E0
3.563818135E2,9.712961912E-1,2.344675064E-1,-1.696249485E0
3.563898095E2,1.152513623E0,3.485879898E-1,-8.648233414E-1
3.563978056E2,1.287072182E0,4.098343849E-1,-4.216756821E-1
3.564058323E2,1.527034402E0,2.498630285E-1,-2.557191849E-1
3.564138277E2,1.778453827E0,4.333132505E-1,5.261335373E-1
3.564218231E2,1.279975891E0,7.966428995E-1,1.555482864E0
3.564298197E2,6.569180489E-1,1.055628300E0,2.360074997E0
3.564378141E2,1.285436153E-1,1.260215759E0,3.092591286E0
3.564458101E2,4.535961151E-2,1.369318962E0,3.640042305E0
3.564538071E2,-7.283782959E-2,1.984292746E0,4.468443871E0
3.564618317E2,-9.930044413E-1,2.583364248E0,4.579314232E0
3.564698262E2,-9.405388832E-1,2.350856304E0,3.982593536E0
3.564778243E2,-2.909250259E-1,2.194991827E0,3.248839378E0
3.564858175E2,-4.552175999E-1,2.360341072E0,2.361800194E0
3.564938132E2,-9.826626778E-1,2.351354599E0,2.205057144E0
3.565018079E2,-1.677430630E0,1.958526611E0,2.875205040E0
3.565098055E2,-1.974001765E0,1.918103695E0,2.926237106E0
3.565178296E2,-1.923457503E0,1.769566774E0,3.055533409E0
3.565258252E2,-2.154234171E0,1.614307165E0,4.024208069E0
3.565338209E2,-2.167539120E0,1.432513714E0,3.318444252E0
3.565418193E2,-2.278780460E0,1.135795116E0,3.164666176E0
3.565498138E2,-2.600638151E0,8.423767686E-1,3.326543808E0
3.565578092E2,-3.076616287E0,7.084393501E-1,3.203154564E0
3.565658033E2,-3.573578835E0,5.870884657E-1,3.416324615E0
3.565738326E2,-3.729723930E0,4.247491062E-1,3.654110909E0
3.565818255E2,-3.413426161E0,3.021857738E-1,3.903059006E0
3.565898203E2,-2.896799088E0,2.936869264E-1,4.208936691E0
3.565978184E2,-2.200331211E0,2.684540153E-1,4.513990402E0
3.566058150E2,-1.472445607E0,2.744568586E-1,4.991059303E0
3.566138079E2,-7.334039211E-1,1.804749668E-1,5.148665428E0
3.566218043E2,-1.173257828E-1,3.528617322E-2,4.919306755E0
3.566298301E2,5.764223933E-1,-2.682335079E-1,4.347449303E0
3.566378268E2,7.750151157E-1,-6.007484198E-1,3.800179482E0
3.566458215E2,6.456754208E-1,-8.258239031E-1,3.284483910E0
3.566538172E2,4.359081984E-1,-8.717660308E-1,3.029951096E0
3.566618135E2,3.235160708E-1,-7.648925185E-1,3.303340912E0
3.566698071E2,3.633064032E-1,-5.857486725E-1,3.682044029E0
3.566778040E2,4.179221988E-1,-4.499369264E-1,4.196952820E0
3.566858304E2,3.787106872E-1,-4.260729551E-1,4.345650673E0
3.566938249E2,2.861671448E-1,-6.744261980E-1,4.093381882E0
3.567018206E2,1.525864005E-1,-1.180914164E0,3.742725372E0
3.567098166E2,-1.482874155E-2,-1.729835749E0,3.104269028E0
3.567178113E2,-3.467108011E-1,-2.212892532E0,2.488700867E0
3.567258089E2,-8.455411196E-1,-2.514304876E0,1.811513901E0
